feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X.f__Acidobacteriaceae_.Subgroup_1.	Treatment	 	0.00478046347483473	0.0069956251177231	48	45	0.49788898308455	0.779672960745168
X.g__TRA3.20	Time_Point	Summer	0.00263309706555666	0.00390753376396919	48	17	0.503852573135605	0.785668419126707
X.g__Tundrisphaera	Time_Point	Summer	0.00405058831809987	0.00605024830702524	48	33	0.506602904522716	0.7866239192589
X.g__AD3	Time_Point	Summer	0.00332242677441449	0.00500942674133911	48	18	0.510563540649312	0.789442785541794
X.g__Devosia	Time_Point	Summer	0.0034279173403324	0.00536906054563619	48	8	0.526412043905652	0.794633443418558
X.f__Fibrobacteraceae	Time_Point	Summer	0.00180039058597972	0.00282309063576901	48	6	0.526876522266653	0.794633443418558
X.g__Candidatus_Koribacter	Treatment	 	0.0048843963120761	0.0075922443976335	48	44	0.523268478289501	0.794633443418558
X.g__Edaphobacter	Time_Point	Summer	0.00537977901094091	0.00840271322380191	48	45	0.525261336977457	0.794633443418558
X.g__Acidicapsa	Time_Point	Summer	-0.00417521834339321	0.00654205753860223	48	41	0.526570535419618	0.794633443418558
X.g__Gemmatimonas	Treatment	 	0.00262464137065048	0.00406385762489186	48	20	0.521656692929279	0.794633443418558
X.g__Candidatus_Solibacter	Time_Point	Summer	0.00448769839814848	0.00709800370257534	48	48	0.530424275861478	0.796718912314383
X.g__Candidatus_Ovatusbacter	Treatment	 	0.0019865200140006	0.00318588599553865	48	5	0.536079199965374	0.801939616208365
X.g__Edaphobaculum	Time_Point	Summer	0.00383717788142844	0.00625634883582499	48	43	0.542748984306467	0.807269974532187
X.g__Candidatus_Ovatusbacter	Time_Point	Summer	-0.0019736746706956	0.00322827215133492	48	5	0.544029765445604	0.807269974532187
X.g__Abditibacterium	Time_Point	Summer	0.00242339952208627	0.0040390013351484	48	11	0.551516061531904	0.815092010617433
X.g__Vampirovibrionales	Time_Point	Summer	0.00137837411964862	0.00235777170097509	48	9	0.561730546169225	0.817062612609783
X.g__Inquilinus	Treatment	 	-0.00260628781759998	0.00444229503937886	48	30	0.560338153680965	0.817062612609783
X.p__Patescibacteria	Time_Point	Summer	-0.000965526820555132	0.00162768677590005	48	5	0.556024087175853	0.817062612609783
X.o__Omnitrophales	Time_Point	Summer	-0.0026440437061629	0.00450768515056814	48	12	0.560428032789434	0.817062612609783
X.f__Oxalobacteraceae	Treatment	 	-0.00520541809792337	0.00905038616662352	48	34	0.568048110346962	0.822998837038118
X.g__RCP2.54	Time_Point	Summer	-0.0108092988543975	0.0192689329373198	48	48	0.577600617039675	0.827070144243581
X.f__Gemmataceae	Time_Point	Summer	-0.00268398778813588	0.00476867861493689	48	48	0.576339610929285	0.827070144243581
X.g__Legionella	Treatment	 	0.00141275117232302	0.00251417108371282	48	7	0.576962009218525	0.827070144243581
X.g__Methylovirgula	Treatment	 	0.00179911213163473	0.00327618692448432	48	5	0.585618606667464	0.832075858122111
X.g__Roseisolibacter	Time_Point	Summer	-0.00229541209733103	0.00416132678999716	48	20	0.583947398133742	0.832075858122111
X.g__Telmatospirillum	Time_Point	Summer	0.00118377394638063	0.00218952744309148	48	6	0.591413211311292	0.837077160625213
X.f__Chitinophagaceae	Time_Point	Summer	0.00497775593758849	0.0093491146445775	48	22	0.597047067356512	0.839891373287216
X.g__Coxiella	Time_Point	Summer	-0.00108943340969194	0.00205130470286744	48	6	0.597966140764268	0.839891373287216
X.g__Actinospica	Treatment	 	0.000987016317252138	0.00196831667613532	48	6	0.618497527704666	0.85747999378751
X.g__Pedosphaera	Time_Point	Summer	-0.0027328061624823	0.00542954774324964	48	18	0.617193449307358	0.85747999378751
X.g__Subgroup_13	Time_Point	Summer	0.00277581510989908	0.00550203098809072	48	38	0.616366489661475	0.85747999378751
X.g__Acidipila	Time_Point	Summer	-0.0049131964865535	0.00983476885024957	48	48	0.619808908552928	0.85747999378751
X.c__Thermoplasmata	Treatment	 	-0.0038433649907221	0.0079383971633057	48	37	0.630628329176631	0.86271830905948
X.g__Burkholderia.Caballeronia.Paraburkholderia	Time_Point	Summer	0.00477135058267009	0.0098238067458478	48	40	0.629541692369716	0.86271830905948
X.g__env.OPS_17	Time_Point	Summer	0.00249171310232532	0.00508762772839371	48	15	0.626683411533371	0.86271830905948
X.g__Haliangium	Time_Point	Summer	0.0033704653442044	0.0071125218729968	48	10	0.637878336075634	0.863989306146976
X.f__Opitutaceae	Time_Point	Summer	0.00264694981331994	0.00559778104801492	48	39	0.638600791499939	0.863989306146976
X.g__Candidatus_Xiphinematobacter	Time_Point	Summer	-0.00281892227555422	0.0058844742394053	48	32	0.634227039933754	0.863989306146976
X.o__Planctomycetales	Time_Point	Summer	0.00249801048691463	0.00533563051295268	48	38	0.641919019256922	0.865297432551455
X.g__Armatimonadales	Time_Point	Summer	0.0027269349801827	0.00618756801118821	48	45	0.661531572882846	0.888480360660173
X.g__Rhodopila	Time_Point	Summer	0.00154453006093785	0.00357391638664621	48	9	0.667683672991198	0.893482151493675
X.g__URHD0088	Treatment	 	0.00119619440108844	0.00283268859505347	48	5	0.674829804037054	0.899773072049405
X.f__Phycisphaeraceae	Time_Point	Summer	-0.00144078449032143	0.0034749729740461	48	21	0.680391922157255	0.900662688323273
X.g__Aquisphaera	Treatment	 	0.00246774890583294	0.00590643759855702	48	46	0.678075446160112	0.900662688323273
X.g__Pandoraea	Time_Point	Summer	0.00186730437042493	0.00456995247052275	48	23	0.684767743051067	0.903206198719687
X.c__Alphaproteobacteria	Treatment	 	-0.00243634948418664	0.0062164785434265	48	37	0.696968817052884	0.904243314666622
X.f__Sandaracinaceae	Time_Point	Summer	0.0010010593019983	0.0025357973131222	48	8	0.694876840641802	0.904243314666622
X.g__Gemmata	Time_Point	Summer	-0.00201525379977564	0.0051371194458823	48	35	0.696693990100626	0.904243314666622
X.g__Kapabacteriales	Time_Point	Summer	0.00200221087272472	0.00512427149049598	48	22	0.697839949362284	0.904243314666622
X.g__Dyella	Treatment	 	-0.00193215000226788	0.00484075418357205	48	20	0.691676293139683	0.904243314666622
d__Bacteria	Time_Point	Summer	-0.00240387037184819	0.00624394628775482	48	36	0.702056927889079	0.906515612151513
X.o__Vicinamibacterales	Treatment	 	-0.00320328321899923	0.00845634330289828	48	25	0.706616023642151	0.909212226224865
X.g__Omnitrophales	Time_Point	Summer	-0.00246864403934414	0.0065889288076855	48	23	0.70966920674442	0.909959122236747
X.g__Vampirovibrionales	Treatment	 	0.000856566585212509	0.00232681493092452	48	9	0.714503580438752	0.911040510170686
X.g__Methylovirgula	Time_Point	Summer	-0.00120838269050375	0.00331977447582587	48	5	0.717566159337266	0.911040510170686
X.o__Gaiellales	Treatment	 	0.000970373404670273	0.00270017545953966	48	14	0.720996108354386	0.911040510170686
X.g__Lineage_IIa	Treatment	 	-0.0017252642509335	0.00483504627035752	48	10	0.722890839591957	0.911040510170686
X.g__Subgroup_10	Time_Point	Summer	0.00151441735390081	0.00419526013656056	48	6	0.719801408925574	0.911040510170686
X.o__Rhodospirillales	Time_Point	Summer	-0.00199428944654584	0.00564745312413997	48	39	0.72563931979612	0.911383172986252
X.f__Xanthomonadaceae	Treatment	 	-0.00159401587490035	0.00461707262164036	48	17	0.73151970018557	0.915643706354727
X.g__Bdellovibrio	Time_Point	Summer	0.00122444126893291	0.00363101975978555	48	29	0.737521245258417	0.918272339846644
X.g__Candidatus_Koribacter	Time_Point	Summer	0.00258310732016205	0.0076932543064413	48	44	0.738610360311431	0.918272339846644
X.g__Acidocella	Treatment	 	0.00392728297361981	0.0118991807778832	48	36	0.742896430393154	0.919549954724356
X.g__Anaeromyxobacter	Time_Point	Summer	-0.000731792302063545	0.00228320459164354	48	7	0.750064606616724	0.919549954724356
X.c__Acidimicrobiia	Time_Point	Summer	-0.00306746284095675	0.00954871992801837	48	46	0.749513302167555	0.919549954724356
X.g__Subgroup_12	Treatment	 	-0.00154356657701296	0.00482128711355747	48	23	0.750331545003461	0.919549954724356
X.g__Puia	Time_Point	Summer	0.00240202595100638	0.00755908881283114	48	48	0.752131892315302	0.919549954724356
X.g__possible_genus_04	Time_Point	Summer	0.000587371262395386	0.00187460626570235	48	5	0.755477336911795	0.920581655574637
X.g__Undibacterium	Time_Point	Summer	0.000710229153333819	0.00259805180406771	48	6	0.785819669857393	0.924116446585718
X.g__Burkholderia.Caballeronia.Paraburkholderia	Treatment	 	0.00246178174154601	0.00969482338145899	48	40	0.800708291534125	0.924116446585718
X.g__Pandoraea	Treatment	 	0.00129219975408329	0.00450995049165706	48	23	0.775793456757234	0.924116446585718
X.g__Candidatus_Obscuribacter	Time_Point	Summer	0.00088057323483817	0.00300129095102766	48	8	0.770566714229324	0.924116446585718
X.g__SM2D12	Time_Point	Summer	-0.00128430109630296	0.0052386016703386	48	31	0.807446337589412	0.924116446585718
X.g__Roseiarcus	Treatment	 	-0.00117352319409514	0.00468198445778356	48	48	0.803228306538753	0.924116446585718
X.g__KF.JG30.B3	Treatment	 	-0.00118442132604443	0.00447232225519763	48	15	0.792346960809925	0.924116446585718
X.g__67.14	Treatment	 	0.000617002930993322	0.00253223328445369	48	13	0.808601890762503	0.924116446585718
X.g__Acidothermus	Treatment	 	-0.00204112203623206	0.00734493553020328	48	47	0.78236567837288	0.924116446585718
X.g__Omnitrophales	Treatment	 	-0.0015945566768558	0.00650241833091	48	23	0.807396996414932	0.924116446585718
X.f__Pirellulaceae	Time_Point	Summer	-0.00206372097809009	0.00686745935823084	48	43	0.765174301303527	0.924116446585718
X.g__Schlesneria	Treatment	 	0.00108537049673969	0.00433053133842638	48	24	0.803239341503231	0.924116446585718
X.f__Gemmatimonadaceae	Treatment	 	-0.00120797046416596	0.00461027453203828	48	25	0.794504009244528	0.924116446585718
X.g__Gemmatimonas	Time_Point	Summer	-0.00105761935997927	0.0041179246262421	48	20	0.798478289117543	0.924116446585718
X.g__OLB12	Time_Point	Summer	0.000882269080950072	0.00310624680975195	48	7	0.777689792495845	0.924116446585718
X.g__CWT_CU03.E12	Time_Point	Summer	0.00163255938555506	0.00593454703552592	48	42	0.78450305593594	0.924116446585718
X.g__Dinghuibacter	Time_Point	Summer	-0.000896956023908515	0.00313552488807273	48	13	0.776143076987541	0.924116446585718
X.g__WD260	Treatment	 	0.00316406071694499	0.0105705571755406	48	48	0.76606816918728	0.924116446585718
X.g__Steroidobacter	Treatment	 	0.000498294444312092	0.00175223594858552	48	7	0.777426530030071	0.924116446585718
X.c__Gammaproteobacteria	Time_Point	Summer	0.00133955329468161	0.00524164822928204	48	34	0.799455489308643	0.924116446585718
X.g__Subgroup_10	Treatment	 	0.000963411297793114	0.00414017774529421	48	6	0.817051033039015	0.930881672316896
X.g__Aquicella	Treatment	 	0.00132598348603643	0.00589991630336085	48	41	0.823194193360018	0.932356264341949
X.g__Pajaroellobacter	Time_Point	Summer	0.00132910598897851	0.00592124639279327	48	45	0.823412461715036	0.932356264341949
X.f__Beijerinckiaceae	Treatment	 	-0.000787864247928221	0.00358794682690921	48	23	0.827186350575668	0.93375637120198
X.g__Group_1.1c	Time_Point	Summer	0.00121574841450868	0.00566724441593169	48	41	0.831109220011219	0.935315574813849
X.g__Aquicella	Time_Point	Summer	0.00120061517545654	0.00597841087974223	48	41	0.841740255419428	0.937077096185561
X.g__Candidatus_Paracaedibacter	Treatment	 	-0.000584881065166035	0.00290500476519114	48	13	0.841343450627965	0.937077096185561
X.g__67.14	Time_Point	Summer	-0.000524962191693183	0.00256592301304336	48	13	0.838815025972291	0.937077096185561
X.g__Coxiella	Treatment	 	-0.000403628599419424	0.00202437174410639	48	6	0.842860105536469	0.937077096185561
X.f__Elsteraceae	Time_Point	Summer	-0.000742311689253281	0.00378841769523075	48	12	0.845537401750382	0.937222180253435
X.f__Rhodospirillaceae	Time_Point	Summer	-0.0006398978559178	0.00342760165870428	48	12	0.852743074565325	0.942370725045164
X.g__Fimbriimonadaceae	Time_Point	Summer	0.00116689962039583	0.00648565678207865	48	40	0.858023108030835	0.945006193898525
X.f__Gimesiaceae	Time_Point	Summer	0.000913003505393416	0.00515676173871355	48	41	0.86026379064132	0.945006193898525
X.f__Micropepsaceae	Time_Point	Summer	-0.00157111107544715	0.00960423464647707	48	48	0.870790158601577	0.952032468168627
X.g__Occallatibacter	Treatment	 	0.00290416334952424	0.0178991321293075	48	48	0.871834080904422	0.952032468168627
X.g__Rhodoferax	Time_Point	Summer	0.000361779835499652	0.00244710048815229	48	6	0.883129336742746	0.955857635062736
X.g__Lineage_IIa	Time_Point	Summer	-0.000736399850123304	0.00489937343861919	48	10	0.881195767594938	0.955857635062736
X.g__FCPU426	Treatment	 	-0.000640250037239734	0.00415696081924347	48	39	0.878283597113786	0.955857635062736
X.g__JGI_0001001.H03	Time_Point	Summer	-0.000310571198514007	0.00219369870848639	48	5	0.888048243028134	0.958362913297223
X.f__Acidobacteriaceae_.Subgroup_1.	Time_Point	Summer	0.000942170212973964	0.00708869739229516	48	45	0.894855857103309	0.962885834543912
X.f__Xanthobacteraceae	Treatment	 	0.00082711043076395	0.00723359552413013	48	48	0.909474620178624	0.975762857800973
X.g__Acidibacter	Treatment	 	0.00137608197372556	0.0127479175066634	48	48	0.914518690989921	0.978322320593869
X.g__Group_1.1c	Treatment	 	0.000431650341969259	0.00559283535328503	48	41	0.938823161723303	0.982996052339851
X.g__URHD0088	Time_Point	Summer	-0.000217107531622044	0.00287037568752331	48	5	0.94004291108353	0.982996052339851
X.g__Acidisoma	Time_Point	Summer	-0.000204860433003978	0.00252486800760969	48	8	0.935692731856426	0.982996052339851
X.g__Phenylobacterium	Treatment	 	0.0004347697789018	0.00576873269028789	48	36	0.940257093542466	0.982996052339851
X.f__Solirubrobacteraceae	Time_Point	Summer	0.000398170828558356	0.00436192886692682	48	38	0.927672705740817	0.982996052339851
X.g__Lineage_IV	Time_Point	Summer	-0.000351002752414099	0.00412818031310644	48	20	0.932617867095659	0.982996052339851
X.g__Subgroup_13	Treatment	 	0.000537559678594107	0.00542979112362928	48	38	0.921576468733683	0.982996052339851
X.o__Acidobacteriales	Time_Point	Summer	0.00191775725124762	0.0206852219404563	48	48	0.926544319315824	0.982996052339851
X.f__Xanthomonadaceae	Time_Point	Summer	-0.000318864503758199	0.00467849979126839	48	17	0.945963962382015	0.986160731321761
X.o__Burkholderiales	Treatment	 	-0.00028763085748053	0.00612703987948997	48	21	0.962765180880578	0.987781071890954
X.g__Aliidongia	Time_Point	Summer	-7.37014542657431e-05	0.00206673294184809	48	10	0.971710509655466	0.987781071890954
X.g__Reyranella	Time_Point	Summer	-0.000202078522605059	0.00625251336005277	48	21	0.974360133414175	0.987781071890954
X.g__Acidisoma	Treatment	 	-0.000115282431690263	0.00249171731779214	48	8	0.96330275057502	0.987781071890954
X.g__Bradyrhizobium	Time_Point	Summer	0.000281880973594042	0.0066643510030368	48	44	0.966449186164126	0.987781071890954
X.g__Silvanigrella	Treatment	 	0.000130183123002804	0.00247416442486261	48	7	0.958269956687132	0.987781071890954
X.g__Silvanigrella	Time_Point	Summer	-0.000148541022696412	0.002507081584775	48	7	0.953016454510946	0.987781071890954
X.g__Chthonomonas	Treatment	 	-0.000197067477217454	0.00606574617745035	48	40	0.974226099668362	0.987781071890954
X.g__S.BQ2.57_soil_group	Treatment	 	-0.000146603428679538	0.00394052514002841	48	24	0.970486879263164	0.987781071890954
X.g__Pedosphaeraceae	Time_Point	Summer	0.000219825370346696	0.00582354580347867	48	39	0.970055820796845	0.987781071890954
X.g__Mycobacterium	Treatment	 	-0.000128183567572616	0.00612443848831215	48	46	0.983394147385137	0.994200676477282
X.g__Tundrisphaera	Treatment	 	5.13965681697359e-05	0.00597081052875689	48	33	0.993169966059892	0.998330241905859
X.g__Bryobacter	Treatment	 	-1.66185813736075e-05	0.00789709887782479	48	48	0.998330241905859	0.998330241905859
X.g__Occallatibacter	Time_Point	Summer	-0.000124746911972673	0.0181372685234262	48	48	0.994542648416771	0.998330241905859
X.g__Rhodanobacter	Time_Point	Summer	-1.19712597581835e-05	0.00563089346046467	48	24	0.998313098507401	0.998330241905859
