feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X.g__Blfdi19	Groups	Treatment 	0.00541661917183606	0.00341800945201321	49	10	0.119734169985434	0.15711723663247
X.f__Gemmatimonadaceae	Groups	Treatment 	0.0118353848674345	0.00763029168582432	49	28	0.127584777488303	0.166664799421657
X.g__Bradyrhizobium	Groups	Treatment 	0.0105989677986936	0.00690793678706989	49	49	0.131656336864431	0.169690389736377
X.g__Cerasicoccus	Groups	Treatment 	-0.00259865604739419	0.00169343146684378	49	5	0.131599114174058	0.169690389736377
X.f__Phycisphaeraceae	Groups	Treatment 	0.00683452216154436	0.00444601219342789	49	32	0.130943748425463	0.169690389736377
X.g__Sporocytophaga	Groups	Treatment 	-0.00497109320804458	0.00327125494705051	49	20	0.135303461409182	0.173619485879039
X.f__Beijerinckiaceae	Groups	Treatment 	-0.00639651155112906	0.00423914713910609	49	22	0.138014188001702	0.176317685112306
X.g__Lineage_IIa	Groups	Treatment 	0.00533514461745561	0.0036801689457031	49	12	0.153782399103745	0.195600419912659
X.o__Omnitrophales	Groups	Treatment 	-0.00696446800006895	0.00482593834998121	49	19	0.155615428680285	0.197067573437915
X.g__Group_1.1c	Groups	Treatment 	-0.00762202164296918	0.00549580640528972	49	27	0.172021280721658	0.216896397431656
X.o__Armatimonadales	Groups	Treatment 	0.00595263214384578	0.00433798293678106	49	6	0.176511401423328	0.22159440005526
X.g__Chthoniobacter	Groups	Treatment 	0.00909001814065238	0.00671168978145794	49	44	0.182098575050686	0.227623218813357
X.f__Pedosphaeraceae	Groups	Treatment 	-0.013451375260558	0.0101656916042143	49	49	0.192165920508434	0.239176467585605
X.g__BD7.11	Groups	Treatment 	0.00705220059474674	0.00558930211232079	49	25	0.213271277608728	0.264310557720218
X.g__Acidocella	Groups	Treatment 	-0.0142596545175393	0.0116689761834529	49	42	0.227795798194974	0.281109708410819
X.o__Gaiellales	Groups	Treatment 	0.0037338016327554	0.003121301476848	49	26	0.237605870085626	0.291973314935727
X.g__vadinHA49	Groups	Treatment 	0.0134952444052909	0.0114304509251565	49	45	0.243686437761933	0.29818171709266
X.g__Terracidiphilus	Groups	Treatment 	-0.00647778551142942	0.00551721539048452	49	9	0.246268370954178	0.300074905784502
X.g__Vampirovibrionales	Groups	Treatment 	-0.00285924669158289	0.00247444832063841	49	9	0.253722744047562	0.306581649057471
X.g__Candidatus_Ovatusbacter	Groups	Treatment 	0.00284049994606827	0.00245306351022399	49	10	0.252739079239761	0.306581649057471
X.o__Rhodospirillales	Groups	Treatment 	0.0059185935679876	0.00530751422519606	49	47	0.270462258135283	0.32509247784622
X.g__Acidibacter	Groups	Treatment 	0.0129606081318586	0.0116426701866918	49	48	0.271284067719949	0.32509247784622
X.p__Patescibacteria	Groups	Treatment 	0.0036143159404789	0.00339487286300833	49	17	0.292478208506347	0.347617542896887
X.g__CWT_CU03.E12	Groups	Treatment 	-0.00605268438645003	0.00567544661462792	49	42	0.291659742734259	0.347617542896887
X.g__Subgroup_5	Groups	Treatment 	-0.0042700716804972	0.00415970222611603	49	29	0.309894779386604	0.366814228661694
X.g__IMCC26256	Groups	Treatment 	-0.0053823667684428	0.00528229215189066	49	35	0.313445506242151	0.368012942551513
X.f__Verrucomicrobiaceae	Groups	Treatment 	0.00237595618200267	0.00232843686136045	49	6	0.312758766778789	0.368012942551513
X.f__Diplorickettsiaceae	Groups	Treatment 	-0.0069208069358869	0.00697183720124277	49	44	0.325949019720557	0.38115006338291
X.g__Acetobacteraceae	Groups	Treatment 	-0.00457994058722237	0.00498127716929926	49	22	0.36256507159986	0.42226454122072
X.g__Inquilinus	Groups	Treatment 	-0.00451274050534529	0.00495990544100293	49	42	0.367547246702982	0.426354806175459
X.c__Gammaproteobacteria	Groups	Treatment 	-0.00488602329692481	0.00554535835552515	49	43	0.38274659328012	0.442217179486992
X.g__Phenylobacterium	Groups	Treatment 	0.00637655201006343	0.00744159775016174	49	47	0.395859623809455	0.455552741685483
X.f__Caulobacteraceae	Groups	Treatment 	-0.00772275961453478	0.00934119974941462	49	47	0.412561090232568	0.472896111333773
X.g__Pseudomonas	Groups	Treatment 	0.00193296671053853	0.0023663195161504	49	5	0.418126246635831	0.477388234347996
X.g__Candidatus_Captivus	Groups	Treatment 	0.00127490821669925	0.00157438069013816	49	6	0.422145379793579	0.478211563047414
X.g__Schlesneria	Groups	Treatment 	0.00348694086658733	0.0042991447938443	49	35	0.42140940535076	0.478211563047414
X.g__Acidisphaera	Groups	Treatment 	0.00274189099681196	0.00344693729764354	49	15	0.430346727325898	0.485605256515605
X.o__Cytophagales	Groups	Treatment 	0.0027899000706305	0.003544067056733	49	11	0.435114889352772	0.48908262756707
X.g__Subgroup_12	Groups	Treatment 	-0.00512974378123943	0.00662434987401022	49	24	0.442586143990032	0.495559775123974
X.g__Pandoraea	Groups	Treatment 	-0.0036253564438599	0.00494512647490524	49	39	0.467128010907059	0.521027396780951
X.g__P3OB.42	Groups	Treatment 	-0.00144756016795795	0.00199962968749529	49	8	0.47270647399634	0.523224723125719
X.g__Subgroup_2	Groups	Treatment 	-0.0240951666498502	0.0332506749649709	49	49	0.472257834352894	0.523224723125719
X.g__Candidatus_Paracaedibacter	Groups	Treatment 	-0.00263482044136198	0.00370142504020906	49	17	0.480082770290348	0.527363649182579
X.g__S.BQ2.57_soil_group	Groups	Treatment 	-0.0026755363940439	0.0037447316553467	49	15	0.478464095291818	0.527363649182579
X.f__Myxococcaceae	Groups	Treatment 	-0.00360867080683287	0.00514652056883341	49	28	0.486644004881405	0.53255381666267
X.g__Gemmata	Groups	Treatment 	-0.00430861183191559	0.00618072620502552	49	43	0.48917136419873	0.533307126382074
X.g__Unknown_Family	Groups	Treatment 	-0.00187514185120455	0.00272755794506765	49	6	0.495158964303988	0.537813107296467
X.g__Bdellovibrio	Groups	Treatment 	-0.0027765311397466	0.00435258960338227	49	39	0.5266325075417	0.569863534280198
X.o__Burkholderiales	Groups	Treatment 	0.00427716456631737	0.00761077008579514	49	30	0.576794372757923	0.621822929739024
X.g__Mycobacterium	Groups	Treatment 	-0.00287292286215932	0.0054160643141285	49	47	0.5983010842678	0.642619683102452
X.g__Fimbriimonadaceae	Groups	Treatment 	0.00341378012476328	0.00667924985794969	49	47	0.611672104352317	0.654556864436059
X.f__Rickettsiaceae	Groups	Treatment 	-0.000770810901445215	0.00192070870069002	49	7	0.690006444679354	0.732973878963416
X.g__Babeliales	Groups	Treatment 	-0.000976939533772432	0.00242935737500443	49	6	0.689404708862938	0.732973878963416
X.g__Saccharimonadales	Groups	Treatment 	0.00119107014924234	0.00326702750446492	49	9	0.717065404464373	0.758937836841854
X.g__Rhodopila	Groups	Treatment 	0.000842907750092684	0.00244414771017956	49	5	0.731732346904883	0.771645020372422
X.g__Conexibacter	Groups	Treatment 	-0.00154780613239351	0.00454726122208338	49	39	0.735085544990765	0.772372492925079
X.c__Thermoplasmata	Groups	Treatment 	-0.00218874501481103	0.00650487406599746	49	22	0.73800842641447	0.772644200939336
X.f__Elsteraceae	Groups	Treatment 	0.00174526433129952	0.00534933178569832	49	19	0.745677225208977	0.777864731333106
X.o__Elsterales	Groups	Treatment 	-0.00221563689764561	0.00774970625357869	49	48	0.776211465809014	0.806814785249513
X.g__UBA12409	Groups	Treatment 	-0.000599556007581047	0.00234573180151666	49	9	0.799379301495288	0.82544295735447
X.g__Lineage_IV	Groups	Treatment 	-0.000961937843402884	0.00377211479540105	49	24	0.799825762126228	0.82544295735447
X.g__Candidatus_Koribacter	Groups	Treatment 	0.0017173955619054	0.00716431279782712	49	39	0.811593342468588	0.834617267077627
X.g__SM2D12	Groups	Treatment 	0.0010442604333472	0.00521054881660989	49	42	0.84202249133592	0.859811698899354
X.g__Methylovirgula	Groups	Treatment 	-0.000811992401162389	0.0040206264657535	49	21	0.840822200131182	0.859811698899354
X.g__37.13	Groups	Treatment 	-0.000738944923030119	0.0052919814941374	49	46	0.889545180421687	0.905151236218559
X.g__Aliidongia	Groups	Treatment 	-0.000402037863048078	0.00441175266530534	49	14	0.927777511088769	0.940753420334766
X.g__Rickettsiella	Groups	Treatment 	0.000121331560308253	0.00174189614116101	49	5	0.944763880997623	0.954639461635229
X.g__67.14	Groups	Treatment 	-0.000168965342810899	0.00375807757529005	49	31	0.964329216927438	0.971025947600545
X.f__Polyangiaceae	Groups	Treatment 	-6.34124167633436e-05	0.00288075499568289	49	10	0.982531230168601	0.985930992210707
X.g__Roseisolibacter	Groups	Treatment 	-3.15047269780332e-05	0.00238456268217159	49	8	0.989514618595231	0.989514618595231
